filename	status	image	canvasId
001.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f1/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f1
002.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f2/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f2
003.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f3/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f3
004.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f4/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f4
005.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f5/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f5
006.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f6/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f6
007.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f7/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f7
008.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f8/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f8
009.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f9/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f9
010.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f10/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f10
011.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f11/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f11
012.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f12/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f12
013.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f13/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f13
014.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/f14/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530546815/canvas/f14
