filename	status	image	canvasId
001.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_001.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550010
002.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_002.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550020
003.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_003.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550030
004.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_004.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550040
005.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_005.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550050
006.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_006.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550060
007.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_007.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550070
008.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_008.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550080
009.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_009.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550090
010.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_010.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550100
011.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_011.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550110
012.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_012.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550120
013.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_013.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550130
014.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_014.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550140
015.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_015.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550150
016.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_016.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550160
017.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_017.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550170
018.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_018.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550180
019.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_019.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550190
020.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_020.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550200
021.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_021.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455/pageHW4550210
