filename	status	image	canvasId
001.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f1/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f1
002.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f2/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f2
003.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f3/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f3
004.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f4/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f4
005.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f5/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f5
006.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f6/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f6
007.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f7/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f7
008.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f8/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f8
009.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f9/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f9
010.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f10/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f10
011.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f11/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f11
012.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f12/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f12
013.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f13/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f13
014.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f14/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f14
015.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f15/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f15
016.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f16/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f16
017.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f17/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f17
018.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f18/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f18
019.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f19/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f19
020.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f20/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f20
021.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f21/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f21
022.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f22/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f22
023.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f23/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f23
024.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f24/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f24
025.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/f25/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8596858m/canvas/f25
